,commercial_area_name,commercial_area_code,week,floating_population,total_sales,total_customers
8563,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",3110687,SATURDAY,99274.0,165640099,6646.0
8564,오류지구대,3110688,SATURDAY,404119.0,540662744,34211.0
8565,오류동역 3번,3110689,SATURDAY,629869.0,1498503814,48530.0
8566,오류2동버들시장,3110690,SATURDAY,877395.0,6581340084,310870.0
8567,개봉중학교,3110691,SATURDAY,317369.0,2168447499,85215.0
8568,큰굴다리,3110692,SATURDAY,491648.0,172667676,5822.0
8569,오류동역 4번,3110693,SATURDAY,92834.0,324039840,4844.0
8570,세곡초등학교,3110694,SATURDAY,1120601.0,1835642406,88683.0
8571,개봉1동주민센터,3110695,SATURDAY,855801.0,4985554927,240061.0
8572,오류동역 1번,3110696,SATURDAY,525732.0,710277126,23529.0
8573,개봉3동주민센터,3110697,SATURDAY,280086.0,218350159,7095.0
8574,개웅초등학교(개웅중학교),3110698,SATURDAY,402301.0,593894332,36005.0
8575,덕의초등학교,3110699,SATURDAY,268005.0,1014501986,39498.0
8576,고척초등학교,3110700,SATURDAY,647002.0,120808884,3999.0
8577,고척동성당,3110701,SATURDAY,377913.0,2229806496,91373.0
8578,개봉초등학교,3110702,SATURDAY,690097.0,378330891,7742.0
8579,개봉역,3110703,SATURDAY,416805.0,6079562210,331491.0
8580,고척중학교,3110704,SATURDAY,31568.0,327292554,7443.0
8581,그라운드 고척,3110706,SATURDAY,166493.0,6545219741,409598.0
8582,구로창업지원센터,3110707,SATURDAY,542090.0,1055438982,40080.0
8583,화원어린이공원,3110708,SATURDAY,267025.0,102021905,5645.0
8584,구로119안전센터,3110709,SATURDAY,671683.0,595058499,22131.0
8585,남구로역 3번,3110710,SATURDAY,1309424.0,6504168501,282571.0
8586,구로초등학교,3110711,SATURDAY,700578.0,1648564523,38261.0
8587,남구로역 5번,3110712,SATURDAY,1411555.0,3786417638,239937.0
8588,구로보건소,3110713,SATURDAY,1670318.0,4406825282,173344.0
8589,구로4동주민센터,3110714,SATURDAY,833893.0,9493928472,554194.0
8590,구로구민회관,3110715,SATURDAY,165950.0,195183585,7235.0
8591,구로나눔길,3110716,SATURDAY,235952.0,1776230082,69805.0
8592,남구로역 2번,3110717,SATURDAY,1467715.0,6134505184,341307.0
8593,한국SGI본부,3110718,SATURDAY,629251.0,10773711583,271252.0
8594,영서중학교,3110719,SATURDAY,116182.0,8553049,316.0
8595,대림역 2번,3110720,SATURDAY,513270.0,3365067261,157183.0
8596,가리봉파출소,3110721,SATURDAY,584598.0,309683900,22662.0
8597,G타워,3110722,SATURDAY,167782.0,1464529630,184496.0
8598,가산디지털단지역 1번 출입구,3110723,SATURDAY,135627.0,593177555,15608.0
8599,금천구립가산도서관,3110724,SATURDAY,341499.0,522196858,62303.0
8600,가산동주민센터,3110725,SATURDAY,118151.0,5245776999,191975.0
8601,금천철쭉어린이공원(금하마을),3110726,SATURDAY,180021.0,577566265,43487.0
8602,독산역 1번 출입구,3110727,SATURDAY,271742.0,373801213,20955.0
8603,두산초등학교,3110728,SATURDAY,106660.0,686905297,68178.0
8604,가산동우체국,3110729,SATURDAY,407717.0,2764930386,159679.0
8605,서울축산농협 독산역지점(독산파출소),3110730,SATURDAY,322630.0,3862387232,194857.0
8606,금천구청역 1번 출입구,3110731,SATURDAY,211861.0,2083409109,82103.0
8607,가산초등학교(세일중학교),3110732,SATURDAY,291157.0,3165538302,147654.0
8608,금천어울림복지센터,3110733,SATURDAY,147540.0,393779157,8332.0
8609,금천파출소,3110734,SATURDAY,26533.0,74709900,1329.0
8610,말미고개,3110735,SATURDAY,581900.0,3627530710,101182.0
8611,독산119안전센터,3110736,SATURDAY,506748.0,3393576304,79486.0
8612,금천세무서,3110737,SATURDAY,433396.0,995483424,105093.0
8613,문성초등학교,3110738,SATURDAY,386639.0,5749714514,226232.0
8614,시흥3동 우편취급국,3110739,SATURDAY,12536.0,47039276,691.0
8615,금천해태공원,3110740,SATURDAY,890757.0,1588748578,124890.0
8616,독산2동주민센터,3110741,SATURDAY,203201.0,2989475478,147358.0
8617,KT금천빌딩(금천구시설관리공단),3110742,SATURDAY,37875.0,1491141555,72806.0
8618,시흥초등학교(시흥1동우체국),3110743,SATURDAY,485586.0,2012507382,105523.0
8619,독산동성당,3110744,SATURDAY,976732.0,4402835689,287885.0
8620,독산동정훈단지,3110745,SATURDAY,251843.0,3465588996,139663.0
8621,금천금빛공원(은행나무사거리서측),3110746,SATURDAY,124366.0,1488030249,30886.0
8622,석수역 1번 출입구,3110747,SATURDAY,85248.0,1384387134,30923.0
8623,백산초등학교,3110748,SATURDAY,236532.0,1510160246,54828.0
8624,금산초등학교(금천고등학교),3110749,SATURDAY,298387.0,3225129385,214403.0
8625,시흥4동주민센터(서울신흥초등학교),3110750,SATURDAY,424325.0,2563244200,135652.0
8626,난곡중학교,3110751,SATURDAY,599326.0,607524290,53723.0
8627,한울중학교,3110752,SATURDAY,426131.0,4322863059,302468.0
8628,시흥동 은행나무사거리,3110753,SATURDAY,587066.0,5625488325,361756.0
8629,삼성산자연공원(서울금천초등학교),3110754,SATURDAY,718410.0,2698285641,132326.0
8630,동일여자고등학교,3110755,SATURDAY,147694.0,1993415591,75344.0
8631,문래중학교,3110756,SATURDAY,152221.0,420792665,30048.0
8632,양평역 2번,3110757,SATURDAY,115279.0,6187239878,309277.0
8633,문래소공원,3110758,SATURDAY,151485.0,383021100,7390.0
8634,문래예술촌(문래창작촌),3110759,SATURDAY,1934824.0,17309506457,594140.0
8635,선유도역 6번,3110760,SATURDAY,322520.0,2486004811,120083.0
8636,선유도역 1번,3110762,SATURDAY,889280.0,5310777564,266998.0
8637,영등포구청역 2번,3110763,SATURDAY,271888.0,1547328053,101063.0
8638,문래역 3번,3110764,SATURDAY,29485.0,224666714,4899.0
8639,문래동사거리,3110765,SATURDAY,194420.0,381764507,8584.0
8640,대림역 5번,3110766,SATURDAY,723247.0,1910239161,103807.0
8641,도림동주민센터,3110767,SATURDAY,128436.0,189727839,671.0
8642,도림2동유수지내체육시설,3110768,SATURDAY,150617.0,132050443,6146.0
8643,대림차이나타운(대림역 12번),3110769,SATURDAY,362096.0,940477346,22045.0
8644,영등포구청역 6번,3110770,SATURDAY,476242.0,998688993,23919.0
8645,대림역 11번,3110771,SATURDAY,224031.0,26577770,722.0
8646,신우어린이공원,3110772,SATURDAY,201517.0,1402294461,2677.0
8647,당산역 13번,3110773,SATURDAY,45165.0,0,0.0
8648,당산반도유보라팰리스아파트,3110774,SATURDAY,339645.0,508148810,22643.0
8649,대동초등학교,3110775,SATURDAY,126684.0,1270250340,19959.0
8650,도신초등학교,3110776,SATURDAY,431018.0,3867841554,95074.0
8651,구로세무서,3110777,SATURDAY,144784.0,7176695,228.0
8652,구로디지털단지역 4번,3110778,SATURDAY,694928.0,5431179664,170852.0
8653,대림갑을명가아파트,3110779,SATURDAY,76175.0,87535713,1177.0
8654,신길대성유니드아파트,3110780,SATURDAY,201454.0,687431182,36947.0
8655,대림한신아파트,3110781,SATURDAY,762299.0,895675993,50214.0
8656,영등포시장역 4번,3110782,SATURDAY,122228.0,315894990,6787.0
8657,영등포시장역 1번,3110783,SATURDAY,102808.0,974725903,34865.0
8658,신대림초등학교,3110784,SATURDAY,100331.0,163768497,1910.0
8659,영등포푸르지오아파트,3110785,SATURDAY,747516.0,1473197708,61250.0
8660,당산역 8번,3110786,SATURDAY,270725.0,321314922,6004.0
8661,신길3동주민센터,3110787,SATURDAY,1075528.0,3365520522,175254.0
8662,영등포시장역 3번,3110788,SATURDAY,59734.0,9316992872,482782.0
8663,대림성모병원,3110789,SATURDAY,304485.0,5793532065,284118.0
8664,대림1동주민센터,3110790,SATURDAY,333709.0,1866270632,59706.0
8665,신풍역 3번,3110791,SATURDAY,70351.0,1707219700,9296.0
8666,영등포역 2번,3110792,SATURDAY,1193799.0,2801084876,178241.0
8667,대림썬프라자,3110793,SATURDAY,18033.0,342891810,4396.0
8668,영동초등학교,3110794,SATURDAY,565991.0,854239976,50848.0
8669,도림초등학교,3110795,SATURDAY,601021.0,159139172,13571.0
8670,한림대학교한강성심병원,3110796,SATURDAY,63772.0,0,0.0
8671,KT대방빌딩,3110797,SATURDAY,175395.0,930007812,44769.0
8672,신풍역 2번,3110798,SATURDAY,80840.0,274473998,3290.0
8673,영등포본동주민센터,3110799,SATURDAY,95830.0,26168865,439.0
8674,영등포동성당,3110800,SATURDAY,87344.0,78010214,1909.0
8675,신길동홍어거리,3110802,SATURDAY,299563.0,401509766,17884.0
8676,신길2동우편취급국,3110803,SATURDAY,759747.0,1721338679,27040.0
8677,신풍역 1번,3110804,SATURDAY,555531.0,4320427582,206879.0
8678,신길새마을금고신길4동지점,3110805,SATURDAY,173453.0,242360856,19492.0
8679,신길역 3번,3110807,SATURDAY,295178.0,142967645,7459.0
8680,신길역 1번,3110808,SATURDAY,311124.0,2462136,322.0
8681,장훈고등학교,3110809,SATURDAY,247569.0,1349347968,46587.0
8682,영신초등학교,3110810,SATURDAY,886280.0,7941808776,315325.0
8683,보라매역 4번,3110811,SATURDAY,309303.0,836014346,16726.0
8684,신길6동주민센터,3110812,SATURDAY,326762.0,3867281048,204444.0
8685,보라매역 6번,3110813,SATURDAY,784763.0,1886700784,60931.0
8686,서울지방병무청,3110814,SATURDAY,737818.0,1721903746,116109.0
8687,공군호텔,3110815,SATURDAY,705961.0,5381838223,319536.0
8688,대방역 6번,3110816,SATURDAY,466109.0,707111539,34603.0
8689,대방역 4번,3110817,SATURDAY,205367.0,382340635,16885.0
8690,신대방역 3번,3110818,SATURDAY,212889.0,243126976,22411.0
8691,신대방역 4번,3110819,SATURDAY,547032.0,5580892299,334838.0
8692,성남고등학교,3110820,SATURDAY,487126.0,2832668947,62582.0
8693,보라매역 2번,3110821,SATURDAY,836926.0,1208269852,59319.0
8694,신대방삼거리역 4번(대림초등학교),3110822,SATURDAY,393393.0,11705105,387.0
8695,신대방삼거리역 3번,3110823,SATURDAY,447139.0,537822691,43873.0
8696,대방역 3번,3110824,SATURDAY,112049.0,4594479433,66905.0
8697,신대방삼거리역 1번,3110825,SATURDAY,1298744.0,634986178,63203.0
8698,장승배기역 4번,3110826,SATURDAY,305844.0,4106625940,236297.0
8699,NH농협은행 상도동지점,3110827,SATURDAY,414672.0,3027301891,90678.0
8700,노량진역 6번,3110828,SATURDAY,1042474.0,1628142647,153370.0
8701,장승배기역 5번,3110829,SATURDAY,365030.0,89500597,10458.0
8702,상도초등학교,3110830,SATURDAY,419287.0,731063327,50537.0
8703,상도4동주민센터,3110831,SATURDAY,368590.0,912168445,54563.0
8704,노량진초등학교,3110832,SATURDAY,310047.0,1202235877,10863.0
8705,상도역 2번,3110833,SATURDAY,325796.0,607424048,16877.0
8706,동작구자원봉사센터,3110834,SATURDAY,98567.0,55520095,1051.0
8707,상도역 1번,3110835,SATURDAY,109963.0,673692937,26812.0
8708,상도역 5번,3110836,SATURDAY,852468.0,14309392110,481790.0
8709,숭실대입구역 1번,3110837,SATURDAY,1001884.0,6219550348,277065.0
8710,상도1동주민센터앞,3110838,SATURDAY,74277.0,571541469,24750.0
8711,숭실대입구역 4번,3110839,SATURDAY,490650.0,2761861882,212409.0
8712,중앙대학교,3110840,SATURDAY,669147.0,4864640112,326373.0
8713,흑리단길,3110842,SATURDAY,98160.0,2881875780,135862.0
8714,사당5동주민센터,3110843,SATURDAY,295644.0,555861159,29978.0
8715,사당종합체육관,3110845,SATURDAY,237066.0,62313882,5846.0
8716,남성역 1번,3110846,SATURDAY,1571781.0,4852947563,330737.0
8717,예술인마을,3110847,SATURDAY,449771.0,591631989,54477.0
8718,양지어린이공원,3110848,SATURDAY,710949.0,1369838838,38762.0
8719,이수역 10번,3110849,SATURDAY,1081807.0,943460874,12728.0
8720,사당역 10번,3110850,SATURDAY,1461648.0,10266700623,402704.0
8721,경문고등학교(동작동성당),3110851,SATURDAY,660563.0,331583970,38353.0
8722,이수역 9번,3110852,SATURDAY,375213.0,1171103006,62455.0
8723,KT구로지사,3110853,SATURDAY,911462.0,1658788845,113302.0
8724,조원동주민센터,3110854,SATURDAY,203275.0,403471796,9310.0
8725,신대방역 2번,3110855,SATURDAY,687193.0,6713314359,284205.0
8726,미성초등학교,3110856,SATURDAY,491956.0,4288045195,196235.0
8727,미성동주민센터,3110857,SATURDAY,632731.0,1192959145,54839.0
8728,신대방역 1번,3110858,SATURDAY,345515.0,1007747440,27908.0
8729,난향초등학교,3110859,SATURDAY,327770.0,542901212,43015.0
8730,호림박물관(성보고등학교),3110860,SATURDAY,263842.0,711920078,27713.0
8731,관악구신사동주민센터,3110861,SATURDAY,1097809.0,8694722385,536072.0
8732,난곡초등학교(난곡동벽화마을),3110862,SATURDAY,291296.0,1194450084,56384.0
8733,난우초등학교,3110863,SATURDAY,412751.0,2337730702,80558.0
8734,신림우방아파트,3110864,SATURDAY,860313.0,1085253790,141151.0
8735,남강고등학교(남강중학교),3110865,SATURDAY,1262333.0,9355782346,557395.0
8736,난우중학교,3110866,SATURDAY,659358.0,888986928,35396.0
8737,국제신학대학원대학교(남서울중학교),3110867,SATURDAY,708169.0,948593494,75203.0
8738,남부초등학교,3110868,SATURDAY,416463.0,763611725,12558.0
8739,"신림역 5번(신림동주민센터, 신림동별빛거리)",3110869,SATURDAY,2516124.0,6392270326,369441.0
8740,신림주공2단지(광신고등학교),3110870,SATURDAY,195007.0,0,0.0
8741,신원동주민센터,3110871,SATURDAY,414967.0,3391081725,195311.0
8742,신림초등학교,3110872,SATURDAY,505760.0,167306117,5817.0
8743,당곡중학교,3110873,SATURDAY,339865.0,3297626096,190825.0
8744,원신초등학교(구세군관악영문교회),3110874,SATURDAY,1088553.0,161421257,5647.0
8745,보라매동주민센터(당곡고등학교),3110875,SATURDAY,104329.0,497505191,25913.0
8746,서원동주민센터(신관중학교),3110876,SATURDAY,280024.0,491431384,9439.0
8747,신림역 8번,3110877,SATURDAY,791464.0,5108292770,213222.0
8748,미림여고,3110878,SATURDAY,333520.0,227374314,1952.0
8749,신림현대아파트,3110879,SATURDAY,169428.0,680669363,55859.0
8750,신림역 1번,3110880,SATURDAY,303506.0,1315320966,53831.0
8751,구립대학경로당(관악산샘말공원),3110881,SATURDAY,2489850.0,6996851256,793687.0
8752,신성초등학교,3110882,SATURDAY,980769.0,2499359301,150691.0
8753,은천초등학교(은천교앞),3110883,SATURDAY,738458.0,3758787615,303879.0
8754,봉천역 4번(봉천110안전센터),3110884,SATURDAY,475256.0,1647394462,41275.0
8755,영락고등학교,3110885,SATURDAY,797181.0,1898959918,128677.0
8756,관악해태어린이공원,3110886,SATURDAY,703543.0,955453747,143287.0
8757,서울산업정보학교(서울삼성초등학교),3110887,SATURDAY,281338.0,5304434,148.0
8758,청룡동주민센터,3110888,SATURDAY,452346.0,953974973,32962.0
8759,봉천역 6번,3110889,SATURDAY,266534.0,171135759,5773.0
8760,봉천역 1번(관악초등학교),3110890,SATURDAY,529533.0,524235519,43642.0
8761,구암초등학교,3110891,SATURDAY,119429.0,279838200,10198.0
8762,관악구 중앙길,3110892,SATURDAY,2544422.0,9078196734,488667.0
8763,관악소방서(문영여고),3110893,SATURDAY,46342.0,289574176,17009.0
8764,샤로수길,3110895,SATURDAY,2248297.0,11391216508,451206.0
8765,관악우성아파트,3110896,SATURDAY,108445.0,1055374837,48976.0
8766,서울대입구역 8번,3110897,SATURDAY,937861.0,995007471,67516.0
8767,청림동주민센터(상도중학교),3110898,SATURDAY,305741.0,12899134,329.0
8768,낙성대역 5번(관악중학교),3110899,SATURDAY,494308.0,100489819,4816.0
8769,낙성대역 1번(관악구민 종합체육센터),3110900,SATURDAY,984370.0,2041422526,151442.0
8770,인헌고등학교(인헌중학교),3110901,SATURDAY,709202.0,970388751,75783.0
8771,사당역 4번,3110902,SATURDAY,1372657.0,7975467390,419430.0
8772,방배아이파크아파트,3110903,SATURDAY,588385.0,3697491376,66940.0
8773,이수역 5번,3110904,SATURDAY,144478.0,1123794260,39853.0
8774,방배노인종합복지관(이수중학교),3110905,SATURDAY,253810.0,484361927,26706.0
8775,서문여고,3110906,SATURDAY,201724.0,169888485,5603.0
8776,방배초등학교,3110907,SATURDAY,448516.0,1062463666,21064.0
8777,구반포역,3110908,SATURDAY,20847.0,651076798,10126.0
8778,남태령역(서울전자고등학교),3110909,SATURDAY,23723.0,30246146,2183.0
8779,내방역 5번,3110910,SATURDAY,254427.0,104343927,9591.0
8780,방배동사이길,3110912,SATURDAY,76756.0,3582195795,147616.0
8781,방현초등학교(방배119안전센터),3110913,SATURDAY,449455.0,858837208,36570.0
8782,서래초등학교,3110915,SATURDAY,86154.0,701883877,17206.0
8783,내방역 4번,3110916,SATURDAY,340254.0,1134474183,29844.0
8784,서초소방서,3110917,SATURDAY,30275.0,50557906,5845.0
8785,방배역 3번,3110918,SATURDAY,549987.0,473144484,53480.0
8786,내방역 8번,3110919,SATURDAY,352790.0,45399871,300.0
8787,서울프랑스학교,3110921,SATURDAY,208496.0,279777866,7245.0
8788,내방역 1번,3110922,SATURDAY,451864.0,18925214,1733.0
8789,방배역 1번,3110923,SATURDAY,24449.0,23279833,249.0
8790,반포4동주민센터(몽마르뜨공원),3110924,SATURDAY,224085.0,609742481,2593.0
8791,서초중학교,3110925,SATURDAY,280980.0,931911492,20988.0
8792,신중초등학교,3110926,SATURDAY,405366.0,548616260,54449.0
8793,잠원역,3110927,SATURDAY,74641.0,802048354,7574.0
8794,남부터미널역 1번,3110929,SATURDAY,882603.0,644681290,39934.0
8795,서초동성당,3110930,SATURDAY,244944.0,1161726527,25111.0
8796,삼성전자서울R&D(서울우면초등학교),3110931,SATURDAY,6829.0,73765143,9130.0
8797,서울시인재개발원,3110932,SATURDAY,121219.0,50943746,683.0
8798,한국상담대학원대학교,3110933,SATURDAY,52870.0,268452723,7646.0
8799,우면주공아파트,3110934,SATURDAY,233689.0,1125978685,50029.0
8800,한전아트센터,3110935,SATURDAY,337213.0,1974156,10.0
8801,더케이호텔(양재리본타워2단지아파트),3110936,SATURDAY,113622.0,413874437,18377.0
8802,방아다리근린공원(횃불트리니티신학대학원대학교),3110937,SATURDAY,26570.0,69768843,3841.0
8803,바우뫼공원,3110938,SATURDAY,136035.0,832958306,33215.0
8804,양재역 8번(양재동우체국),3110939,SATURDAY,921777.0,6660965124,199613.0
8805,양재근린공원(양재2동주민센터),3110940,SATURDAY,200562.0,78796781,2232.0
8806,언남고등학교,3110941,SATURDAY,72295.0,51931765,2136.0
8807,염곡동 구룡사(포이동성당),3110942,SATURDAY,836220.0,4473725755,147369.0
8808,법제교육센터(버들어린이공원),3110943,SATURDAY,259844.0,1160949661,25015.0
8809,본마을노인복지센터(서초구립내곡도서관),3110945,SATURDAY,15023.0,0,0.0
8810,청계산입구역 2번(내곡동주민센터),3110947,SATURDAY,7733.0,1081543535,21755.0
8811,헌인가구단지,3110948,SATURDAY,0.0,1505702,25.0
8812,한남IC,3110949,SATURDAY,183792.0,1057917998,18656.0
8813,신사은행나무공원,3110951,SATURDAY,238075.0,298843658,6386.0
8814,논현목련공원,3110952,SATURDAY,118558.0,21302031,569.0
8815,학동근린공원,3110953,SATURDAY,180260.0,26660530,310.0
8816,국기원,3110954,SATURDAY,347022.0,2133683631,121044.0
8817,논현초등학교,3110955,SATURDAY,1372200.0,2633277343,122836.0
8818,언주역 8번,3110956,SATURDAY,231187.0,50694606,389.0
8819,언북중학교,3110957,SATURDAY,409806.0,848622703,26421.0
8820,역삼역 4번,3110958,SATURDAY,262724.0,28724945,3149.0
8821,신구중학교,3110959,SATURDAY,59819.0,2572540190,6892.0
8822,은광여고,3110960,SATURDAY,54641.0,39987436,109.0
8823,언주역 3번,3110961,SATURDAY,680071.0,1317066099,50721.0
8824,도산공원북측,3110962,SATURDAY,49091.0,1761989447,12588.0
8825,역삼월드메르디앙아파트,3110963,SATURDAY,175615.0,39494451,929.0
8826,언주역 6번,3110965,SATURDAY,437938.0,149696800,7210.0
8827,논현2동주민센터,3110966,SATURDAY,756229.0,1752224168,32682.0
8828,역삼역 8번,3110967,SATURDAY,240290.0,389158869,6794.0
8829,강남구청역 2번,3110968,SATURDAY,123534.0,434587327,8866.0
8830,베르사이유1아파트,3110969,SATURDAY,338618.0,87330259,1167.0
8831,학동초등학교,3110970,SATURDAY,157296.0,167827835,3324.0
8832,선정릉역 4번,3110971,SATURDAY,347572.0,1801170281,82823.0
8833,강남세브란스병원미래의학연구센터,3110972,SATURDAY,176701.0,158761615,17259.0
8834,강남구청역 4번,3110973,SATURDAY,498281.0,1220045102,8817.0
8835,언주중학교,3110974,SATURDAY,196991.0,52279718,552.0
8836,매봉역 1번,3110975,SATURDAY,165605.0,981383393,96769.0
8837,언북초등학교,3110976,SATURDAY,373308.0,555489179,7891.0
8838,논현로18길,3110977,SATURDAY,81259.0,288862803,16664.0
8839,도곡2동주민센터(대치중학교),3110978,SATURDAY,6747.0,50414589,2224.0
8840,청담초등학교,3110979,SATURDAY,156373.0,2629560411,4213.0
8841,개포지구대옆,3110980,SATURDAY,258209.0,95529254,6631.0
8842,국악고교사거리,3110981,SATURDAY,264917.0,1931837817,41659.0
8843,강남구보훈회관,3110982,SATURDAY,213998.0,312294593,6274.0
8844,국립국악고등학교,3110983,SATURDAY,238414.0,859298693,26252.0
8845,포이초등학교(개포목련어린이공원),3110984,SATURDAY,461598.0,2014444070,85261.0
8846,청담근린공원,3110985,SATURDAY,137606.0,208924830,1113.0
8847,삼성중앙역 7번,3110986,SATURDAY,120071.0,64875869,1505.0
8848,청담역 3번,3110988,SATURDAY,79083.0,736677683,4996.0
8849,대치동아우편취급국,3110989,SATURDAY,308895.0,901910618,45961.0
8850,청담역 12번,3110990,SATURDAY,30076.0,35232971,3671.0
8851,삼성중앙역 5번,3110991,SATURDAY,107435.0,4286920967,25067.0
8852,도곡초등학교,3110992,SATURDAY,1437955.0,10511562228,331740.0
8853,개포고등학교,3110994,SATURDAY,285979.0,6823262492,235934.0
8854,봉은사역 4번,3110995,SATURDAY,352995.0,600015597,30259.0
8855,대치2동주민센터,3110996,SATURDAY,578062.0,3841451709,40651.0
8856,대청초등학교,3110997,SATURDAY,1009209.0,14387680514,678670.0
8857,은곡마을(은곡마을공원),3110998,SATURDAY,46395.0,1514567492,79313.0
8858,윗방죽마을공원,3110999,SATURDAY,88425.0,2715489218,287265.0
8859,대왕초등학교(세곡동사거리서남측),3111000,SATURDAY,43365.0,789586454,17271.0
8860,아래방죽마을공원(율현초등학교),3111001,SATURDAY,53477.0,307448034,17561.0
8861,한국교통안전공단 강남자동차검사소,3111002,SATURDAY,20.0,569394458,3767.0
8862,삼전역 4번,3111003,SATURDAY,1334215.0,9735546156,434669.0
8863,삼전역 1번,3111004,SATURDAY,1290548.0,15685150704,631630.0
8864,삼전역 3번,3111005,SATURDAY,913082.0,5888834063,218564.0
8865,석촌고분역 1번,3111006,SATURDAY,1138029.0,9150727633,355716.0
8866,석촌고분역 4번,3111007,SATURDAY,619440.0,2368158271,123870.0
8867,석촌고분역 3번,3111008,SATURDAY,349589.0,2170719583,83899.0
8868,송파책박물관,3111009,SATURDAY,143909.0,173478574,3309.0
8869,석촌역 7번,3111010,SATURDAY,1012979.0,8152298792,259397.0
8870,잠실나루역,3111011,SATURDAY,23698.0,4180752404,200785.0
8871,석촌역 6번,3111012,SATURDAY,525096.0,1180074302,49419.0
8872,송파나루역 1번(송리단길),3111013,SATURDAY,1493478.0,11842603114,400671.0
8873,송파나루역 2번,3111014,SATURDAY,402740.0,6596299603,80140.0
8874,석촌역 3번,3111015,SATURDAY,1020745.0,3542019271,136156.0
8875,송파역 2번,3111016,SATURDAY,378935.0,338367139,35003.0
8876,송파나루역 3번,3111017,SATURDAY,94970.0,37049065,4082.0
8877,한성백제역 3번,3111019,SATURDAY,824871.0,2437115457,131383.0
8878,방이동고분군(방산고등학교),3111020,SATURDAY,136361.0,4254858668,99702.0
8879,방이역 4번,3111021,SATURDAY,1549266.0,17892140551,288705.0
8880,석촌중학교(방이육교),3111022,SATURDAY,197356.0,242346433,4391.0
8881,문정역 1번,3111023,SATURDAY,397491.0,3498869063,156023.0
8882,경찰병원역 4번(건너말공원),3111024,SATURDAY,167709.0,303481277,13840.0
8883,경찰병원역 3번,3111025,SATURDAY,531593.0,514830765,54246.0
8884,문정역 2번,3111026,SATURDAY,520615.0,5505244396,196335.0
8885,문정초등학교,3111027,SATURDAY,494075.0,3466769651,146750.0
8886,문현중학교(장지역 1번),3111028,SATURDAY,458132.0,3482447271,134213.0
8887,오금역 4번,3111029,SATURDAY,106327.0,99833946,770.0
8888,방이역 2번,3111030,SATURDAY,783968.0,2843427086,78103.0
8889,장지동주민센터(한림연예예술고교),3111031,SATURDAY,542752.0,1760147371,101154.0
8890,방이역 1번,3111032,SATURDAY,196675.0,6512628259,110816.0
8891,문정동성당,3111033,SATURDAY,39699.0,919662914,61494.0
8892,오동나무공원(송파레미니스1단지),3111034,SATURDAY,481363.0,2281447567,90588.0
8893,오금공원(오주중학교),3111035,SATURDAY,459506.0,946371678,70598.0
8894,투구봉어린이공원,3111036,SATURDAY,238828.0,103790139,3891.0
8895,Sh수협은행 오금동금융센터(아랫말어린이공원),3111037,SATURDAY,143451.0,273258364,14513.0
8896,보인중학교,3111038,SATURDAY,334800.0,2550487189,62348.0
8897,벌말어린이공원,3111039,SATURDAY,567510.0,2691763482,56165.0
8898,거여초등학교,3111040,SATURDAY,384559.0,17256432,724.0
8899,거여역 1번(거여공원),3111042,SATURDAY,1145102.0,3611326299,213363.0
8900,마천공원,3111043,SATURDAY,371683.0,498317681,43713.0
8901,남천초등학교,3111044,SATURDAY,788717.0,5417681631,260440.0
8902,개미어린이공원,3111045,SATURDAY,160123.0,19088851,851.0
8903,마천역(마천초등학교),3111046,SATURDAY,1097334.0,10865962395,471594.0
8904,마천1치안센터,3111047,SATURDAY,171327.0,1130688280,56333.0
8905,천호역 1번(천호문구완구거리),3111048,SATURDAY,773119.0,1086238331,27028.0
8906,천호지구대(천호동자전거거리),3111049,SATURDAY,750650.0,2708276763,47317.0
8907,강동구청(강동구청역 2번),3111050,SATURDAY,178261.0,71113646,7254.0
8908,천호역 6번,3111051,SATURDAY,1667184.0,4246221738,136659.0
8909,암사역 3번(천호동자전거거리),3111052,SATURDAY,782977.0,3976928516,130256.0
8910,성내천어린이공원(하니사랑길),3111053,SATURDAY,619353.0,6270116162,126761.0
8911,암사역 4번(삼성광나루아파트),3111054,SATURDAY,126518.0,578179921,10186.0
8912,선사초등학교,3111055,SATURDAY,18698.0,197117629,1891.0
8913,천호태영아파트,3111056,SATURDAY,213424.0,614316233,34674.0
8914,천호공원(해공체육문화센터),3111057,SATURDAY,532386.0,4759739175,288980.0
8915,성내중학교,3111058,SATURDAY,275695.0,126424338,4442.0
8916,강동역 4번(강풀만화거리),3111059,SATURDAY,1892855.0,9490098071,274900.0
8917,암사역 2번(서울강동초등학교),3111060,SATURDAY,1992862.0,6652922638,237685.0
8918,암사역 1번,3111061,SATURDAY,1749369.0,3931115944,204495.0
8919,둔촌동역 3번(성내3동주민센터),3111062,SATURDAY,533377.0,2222841090,34883.0
8920,강동구립 천호도서관,3111063,SATURDAY,867448.0,1210992599,95130.0
8921,둔촌동역 4번,3111064,SATURDAY,279930.0,578230408,20449.0
8922,천일초등학교,3111065,SATURDAY,315577.0,98972569,3829.0
8923,암사동성당(효정하나플러스아파트),3111066,SATURDAY,826123.0,1453693624,76796.0
8924,강동구립성내도서관,3111067,SATURDAY,1450533.0,2904589654,120245.0
8925,강동성심병원,3111068,SATURDAY,111301.0,1275790712,61845.0
8926,천호1동주민센터,3111069,SATURDAY,1416441.0,324751368,34768.0
